tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
0,Diverses parties,283,Wormley Mark,450,Gannaway Andy,52,51,f5f6e6f4d3c5d6e3b5b6b4c2f3g3c4c3f2e2g6a6g5c6b3a3h4h3g4h5h6c7h2d7e1f7d2d1f1g1e7f8b1g7h7b2d8e8a1a2c8b7c1b8h8g8a8g2a7h1a4a5
0,Diverses parties,36,Daunas Bernard,259,Reversi Chall (spr),21,23,f5f6e6f4d3d7e3d6e7c5c4d8e8f7c8c7b5c3f8c6g8a5b4d2d1b6a4c2b8a3a6a7b3b1b2b7e2a2a8a1g6f3g2h6g3h1h7h8g7c1e1f2g4f1g1h2h3h4g5h5
0,Diverses parties,268,Haigh David,283,Wormley Mark,30,49,f5f6e6f4e3d3f3c5c3e7c4e2f1f2g3b3a3h4b4c2d2d1c1e1h3h2g5h5b5a5a6a7b6d6c6g4h6h7g6f7f8d8d7c8c7b8a4a2b2g2h1g1h8e8a8b7g7g8a1b1
0,Diverses parties,429,Guyon Bruno,530,Halajko Jean-Jacque,31,35,f5f6e6f4e3d3f3c5g5g4h5h3g3h6h7d2d6f7e7e8c6c4e2f1e1d1c1c3g6d7c7b6f8g8d8c8g1f2c2h2a6b5b7a5a4b4a7g2a3b3b2b1h1h4g7h8a1a2b8a8
0,Diverses parties,429,Guyon Bruno,0,???,54,55,f5f6e6f4e3d3f3c5g5d6g6h5g4h4h6h7g3d2f7e7d7e2f2f1c6b6c7c8d8g8a5a6a7h3e1d1g2h1h2e8g1b7c2c3h8c1f8g7b8a8c4b3b4b2b1b5a4a3a2a1
0,Diverses parties,14,Lazard Emmanuel,259,Reversi Chall (spr),19,28,f5f6e6f4e3c5c4d3c3f2f3e7b5e2g4g5e1d2d1c1g3c2d6h4b1c7h6h3h5g6h2b6h7a5f7d7c6b3b4a3e8c8d8f8g7f1g1b2a1a2g2h8g8h1a6a4b7a8a7b8
0,Diverses parties,151,Maccheroni Alessand,49,Brusca Augusto,14,28,f5f6e6f4e3c5c4e7g4g3g5f3g6d6e2h5h6h4h3d3c2c3b3d2e1d1c1f2b4f1g1b5a6b2b6a2f7c6e8a3a5a4d7a7b7g7g8d8c7a8c8f8a1b8b1h1g2h2h7h8
0,Diverses parties,182,Smith Paul,22,Leader Imre,23,27,f5f6e6f4e3c5c4e7g4g3g5h4d7f3h5d6e2h6e8f8g8d8c8c7h3d3c2c3f7g6b3h2g7b4a4f2f1d2d1e1g2c1b1h8h7b8b2a1a2a5a6a3b7a7b6g1h1b5c6a8
0,Diverses parties,17,Ralle Paul,36,Daunas Bernard,33,31,f5f6e6f4e3c5c4e7b5e2f2d2f3d3c3c2f1e1c1g1g4g5d7h4h3g3d1b1h6h5d6c8g6g7e8b4a3b3g2c7c6a4a5a6a7f8d8b6b2f7h8h1h2g8h7a1b7a8a2b8
0,Diverses parties,232,Torcia Didier,19,Piau Didier,16,13,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6d7h5f8d3c2d8e8g8f7c8e1c7h4h3g3h6h7h8g7h2g2g1h1f1b7a8a7b8b5a5a6b6b4a3b3a4c3b2a2d1d2c1b1a1
0,Diverses parties,345,Merkle Marcello,36,Daunas Bernard,8,21,f5f6e6f4e3c5c6d6g4e2d2f2f3g5d1d3h6c4g1g3f7h5g6h3c2c1b1c3e7d7e8b6b3b4a3a4b5a5a6c8c7d8b8f8g8h4h2g7h7h8e1a8h1b7g2f1a7b2a2a1
0,Diverses parties,525,Martin Alix,14,Lazard Emmanuel,36,39,f5f6e6f4e3c5c6e7d3e2b6c2d2c1f2c3f1e1b3d6f3c4b5b4a4a6g4g5h5g6g3h6d1g1b2a1b1h2h3h4h1g2h7a5d8f8f7d7c8c7b8b7a8a7e8a2a3g8g7h8
0,Diverses parties,19,Piau Didier,17,Ralle Paul,35,32,f5f6e6f4e3d6c4f3g3c3c5e2d3g4h4d2f2h3c6h5d7b4e1d1g2b5g5e7c7b6g6e8c8h1h2h6g7d8f8f7b8g8h8h7a6g1c1b7a3a4a5b3c2a2a1b1f1b2a8a7
0,Diverses parties,0,???,30,Puget Jean-Francois,28,33,f5f6e6f4e3d6c4f3g3c3c5b4c6d3b5e2d2g4f1c1d1c2f2a6a3d7a5e1b3g1c7b6g6h3e8d8e7h6f7b7c8b8a8a7h5h4h2h1g5a2a1b2b1a4g2f8g8g7h7h8
0,Diverses parties,232,Torcia Didier,30,Puget Jean-Francois,17,24,f5f6e6f4e3d6c4f3g4e2d2d3d1e1c3c1c5g3h3f2g6h5g5b6f1g1e7b5b3f7h6c6f8h7b4a3a5a6a7c7d7c8d8c2b2a4a2g7b8g8h8h4h2e8g2h1b7a8a1b1
0,Diverses parties,476,Herve Yannick,0,???,18,24,f5f6e6f4e3d6g6g5h6f3d3g4c4h5e7f7g3h7f8h2h4h3c7d7c5c6b6d8c8e8g7a6g2h8g8b5b7b3a4a8a7b8a5a3b4h1g1e2e1f2f1d2d1c1c2b1b2c3a2a1
0,Diverses parties,47,Andersson Rikhard,665,Hedenborg Stefan,18,37,f5f6e6f4e3d6e7f8c5d7f7b4b5d2e2c3c6d3c8a5e8f3g6c7b6d8g8a6a3c4b8b3a2f1g5h5h4h3g4g3e1d1c1b1c2f2g2g1b7a4a7h6g7h1h2a8b2a1h7h8
0,Diverses parties,0,???,0,???,34,34,f5f6e6f4g3c5d6e7f7g5c7c6c3d3e8f8g6d8d7f3h4h3b6h6h5c8c4g4b5g8e3a6f2a5b4a4a3a2a7a8b8b7h8h7g7e2b3f1c2c1d2b2d1e1b1a1g1h1h2g2
0,Diverses parties,392,Stephenson David,283,Wormley Mark,44,49,f5f6e6f4g5h4e3c5g6f3g3e2g4h3f2e1d6h5h6h7b5b6c3c4c6f7e7a5d3b4f8d7b3d8a4d2c8b8c7g7e8g8g2b7a8a6h8h1a7a3h2a2b2b1a1c1d1c2g1f1
0,Diverses parties,530,Halajko Jean-Jacque,17,Ralle Paul,8,10,f5f6e6f4g5d6f3g6c5g3d3h4h3g4h5h6h7e3d2c6e7c4b5c3b6e2f1e1d1c7d7f8e8d8c8b8b2c2b3f7g8h8b7a4a6h2b4g7a5a7a8f2g2h1a1b1a3a2g1c1
0,Diverses parties,187,Weill Jean-Christop,0,???,55,50,f5f6e6f4g5g6g4e7f7c6d8d6h5h6h7h4h3f8d7e8g8g3f2g2g1g7c8c7c5b6h8c4b3c3b5b7f3h1h2f1c2a4d3c1b4a3d2e3e2a5a8b8a7a6a2b2a1b1d1e1
0,Diverses parties,49,Brusca Augusto,28,Marconi Francesco,19,26,f5f6e6f4g5e7e3f3d3c6g4h4h6g3g6h3c5d6d7c8f7c7e8d8f8h5b8e2d2h7b5c4e1f2f1c1c2c3b3a4g2d1b1h1g7b4a5b6a3
